Molecule ChEMBL ID,Smiles
CHEMBL2334135,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCCC2)cc1
CHEMBL2333752,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCN2CCOCC2)cc1
CHEMBL3410345,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2cccc(F)c2)cc1
CHEMBL3410346,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccc(F)cc2)cc1
CHEMBL326097,COc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1C
CHEMBL4521668,O=C1NC(=O)/C(=C/c2ccc(OCc3cn(CC(=O)c4ccc(Cl)cc4)nn3)cc2)S1
CHEMBL4461022,O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccc(Br)cc4)nn3)cc2)S1
CHEMBL4475190,O=C1NC(=O)/C(=C/c2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2)S1
CHEMBL95156,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(C3CC3)nc2)cc1
CHEMBL3884506,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccc(-c2cn(CCCCCCC(=O)NO)nn2)cc1
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL219893,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1
CHEMBL4446093,Cc1ccc(Nc2c(F)cccc2Cl)c(CNS(=O)(=O)C(F)(F)F)c1
CHEMBL55189,CS(=O)(=O)c1ccc(-c2nccnc2-c2ccc(F)cc2)cc1
CHEMBL236906,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O
CHEMBL168,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL4540611,COc1ccc(-c2nn(-c3ccc(S(C)(=O)=O)cc3)cc2/C=C2\SC(=O)NC2=O)cc1
CHEMBL3927662,COc1ccc(-c2nc(NCC(=O)N3CCOCC3)sc2-c2ccc(OC)cc2)cc1
CHEMBL4286390,COc1ccc(-n2c(SCc3cn(-c4ccc(C(=O)O)cc4)nn3)nc3ccccc3c2=O)cc1
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL900,Cc1ccccc1C(OCCN(C)C)c1ccccc1
CHEMBL1566956,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
CHEMBL420,N=C(N)N/N=C/c1c(Cl)cccc1Cl
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CHEMBL16,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1
CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
CHEMBL1554,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
CHEMBL476,CN(C)/N=N/c1[nH]cnc1C(N)=O
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL888,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
CHEMBL1201117,COc1ccccc1OCC(O)COC(N)=O
CHEMBL325372,COC(=O)c1ccc(O)cc1
CHEMBL1200624,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL1371125,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
CHEMBL1210072,CO/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O
CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2
CHEMBL1201146,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL185,O=c1[nH]cc(F)c(=O)[nH]1
CHEMBL499815,C=C1[C@@H]2CCC3[C@]4(C)C[C@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@]3(C2)[C@@H]1O.[K+].[K+]
CHEMBL1200845,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
CHEMBL1077,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
CHEMBL2334134,C=CCN(CC=C)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC
CHEMBL2334141,CCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC
CHEMBL1598608,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21
CHEMBL2063852,CC(C(=O)O)c1ccc(Cc2ccco2)cc1F
CHEMBL567597,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4
CHEMBL1385840,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
CHEMBL4793035,Brc1ccc(OCCOc2nc3ccccc3s2)c(Br)c1
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1
CHEMBL3359450,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1cccc(Oc2ccccc2)c1
CHEMBL3264696,Fc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1
CHEMBL3215298,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O
CHEMBL1909050,Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1
CHEMBL3289096,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3
CHEMBL3289102,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O
CHEMBL302795,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
CHEMBL3775406, I-Lumiracoxib
CHEMBL3774586,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NCCCc3ccccc3)c2)c(F)c1
CHEMBL3774618,CCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1
CHEMBL3774999,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(=O)O)cc2F)c1
CHEMBL3774833,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2C)c1
CHEMBL3775430,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2[N+](=O)[O-])c1
CHEMBL4862802,CCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO
CHEMBL408897,NS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1
CHEMBL526720,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccc(Cl)cc2)cc1
CHEMBL571,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
CHEMBL2087938,Cc1ccc(C2SCC(=O)N2Nc2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL2087944,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1
CHEMBL717,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
CHEMBL24957,CC[C@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
CHEMBL1076211,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
CHEMBL852,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
CHEMBL1464,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
CHEMBL1651906,CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL3977032,CCC(C(=O)N1CCN(c2ccccc2)CC1)n1sc2nc(C)cc(C)c2c1=O
CHEMBL3113236,O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Cl)c1)C(F)(F)F
CHEMBL3113231,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1C
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
CHEMBL1630234,Nc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1630238,Cc1ccccc1-c1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1630243,CCN(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1630244,CC(C)N(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
CHEMBL3906347,Cc1cc(C)c2c(=O)n(CC(=O)N3CCN(c4cccc(Cl)c4)CC3)sc2n1
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL296913,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+]
CHEMBL1814708,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1I.[Na+]
CHEMBL1814710,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(Br)c1.[Na+]
CHEMBL1814712,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccccc2)c1.[Na+]
CHEMBL1814721,Cc1ccc(-c2cc(CC3CCCC3=O)ccc2C(C)C(=O)[O-])cc1.[Na+]
CHEMBL1814723,CSc1ccc(-c2cc(CC3CCCC3=O)ccc2C(C)C(=O)[O-])cc1.[Na+]
CHEMBL461883,CCCCC(Sc1nc(OCCc2ccccc2)cc(OCCc2ccccc2)n1)C(=O)O
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL2398542,Cc1ccc(-c2cn(CCc3ccc(S(N)(=O)=O)cc3)nn2)cc1
CHEMBL42077,CC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+]
CHEMBL302543,O=C(O)Cc1ccc(-c2ccsc2-c2ccc(F)cc2)cc1
CHEMBL45192,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL160178,CCCCCCCCCCCCCCCc1cccc(OC)c1CSc1nc2cc(OC(F)F)ccc2[nH]1
CHEMBL149134,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCc2ccccc2)c1Cl
CHEMBL1682203,O=C(O)c1cccc(Nc2ccc(Cl)cc2)c1
CHEMBL1682205,CC(C)(C)c1ccc(Nc2cccc(C(=O)O)c2)cc1
CHEMBL433287,CONC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl
CHEMBL3309448,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCO3)cc1
CHEMBL3309832,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2cccc3c2OCO3)cc1
CHEMBL24687,COc1ccc2c(c1)c(Cc1csc(N)n1)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL96842,CS(=O)(=O)c1ccc(-c2cccnc2-c2ccccc2)cc1
CHEMBL17229,CC(C)(C)c1cc(-c2nsc(NC#N)n2)cc(C(C)(C)C)c1O
CHEMBL2023948,CCc1sc(Nc2ccc(OC)cc2)nc1C
CHEMBL16814,CC(C)(C)c1cc(-c2nnc(NC#N)o2)cc(C(C)(C)C)c1O
CHEMBL296515,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL326639,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cs1
CHEMBL29445,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccccc2)cc1
CHEMBL3410350,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccc(Br)cc2)cc1
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL3397728,CCCC/C(=C\c1cc(OCCc2ccc(C(F)(F)F)cc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O
CHEMBL317606,CS(=O)(=O)c1ccc(-c2cc([N+](=O)[O-])sc2-c2ccc(F)cc2)cc1
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
CHEMBL4466030,Cc1cc(-n2cc(-c3ccc(N)cc3)nn2)n(-c2ccc(S(C)(=O)=O)cc2)n1
CHEMBL491582,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
CHEMBL4644150,CSc1nc2ccccc2n1-c1csc(NCC(C)=O)n1
CHEMBL4643407,CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=c2\scc(-c3ccc(C)cc3)n2-c2ccccc2)n1
CHEMBL261265,Nc1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
CHEMBL4528653,CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3OC)CC1)C2=O
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
CHEMBL4452428,N#Cc1c(/N=C/c2ccccc2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2
CHEMBL589812,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1
CHEMBL566929,CC(C)=CCC[C@H](C(=O)O)[C@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3
CHEMBL3289099,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C
CHEMBL4443350,S=c1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)[nH]1
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL4282782,N#CCC(=O)N/N=C/c1c[nH]c2ccccc12
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O
CHEMBL443,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL512563,Cc1cccc(Nc2cc(Cl)nc(SC(C)(C)C(=O)O)n2)c1C
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL2398538,COc1ccc(-c2cn(Cc3ccc(S(N)(=O)=O)cc3)nn2)cc1
CHEMBL2398534,NS(=O)(=O)c1ccc(Cn2cc(-c3ccccc3)nn2)cc1
CHEMBL403957,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(Cl)s3)cc(C(F)(F)F)n2)cc1
CHEMBL409467,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(OC(F)(F)F)cc3)cc(C(F)(F)F)n2)cc1
CHEMBL446368,CS(=O)(=O)c1ccc(-c2nc([S+]([O-])Cc3ccccc3)cc(C(F)(F)F)n2)cc1
CHEMBL1081855,O=S(=O)(Nc1ccncc1Nc1ccc(Br)cc1)C(F)(F)F
CHEMBL1079875,COc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1
CHEMBL43461,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1
CHEMBL347842,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Oc2ccc(Cl)cn2)cc1
CHEMBL106302,CC1(C)OC(=O)C(Oc2cc(F)cc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL428710,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)ccn3)C(=O)CC2)cc1
CHEMBL3233601,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)N(C)C2=O)cc1
CHEMBL24009,CS(=O)(=O)c1ccc(C2=C(c3cc(F)cc(F)c3)C(=O)CC2)cc1
CHEMBL3289926,CCOC(OCC)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1
CHEMBL3309949,CN1C/C(=C\c2ccc(N(C)C)cc2[N+](=O)[O-])C(=O)/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C1
CHEMBL3289942,CN(C)c1ccc(/C=C2\CCc3ccccc3C2=O)c([N+](=O)[O-])c1
CHEMBL3357954,CN(C)c1ccc(/C=C/C(=O)C2CCc3ccccc3C2=O)c([N+](=O)[O-])c1
CHEMBL3290196,O=C(/C=C/c1ccc(N2CCCC2)cc1)C1CCc2ccccc2C1=O
CHEMBL1290565,CCc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2
CHEMBL3309955,O=C1/C(=C/c2ccc(N3CCCC3)cc2)CNC/C1=C\c1ccc(N2CCCC2)cc1
CHEMBL3290195,O=C1/C(=C/c2ccc(N3CCCC3)cc2)CCc2ccccc21
CHEMBL3322393,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(Cl)cc2)=N1
CHEMBL3322422,NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(C(F)(F)F)c2)cc1
CHEMBL3342568,Cc1cc2c(c(C)c1Br)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288590,O=C(O)C1=Cc2c(Cl)ccc(Cl)c2OC1C(F)(F)F
CHEMBL1290320,O=C(O)C1=Cc2cc(Cl)cc(-c3ccccc3)c2OC1C(F)(F)F
CHEMBL1258960,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccn(C(F)F)c(=O)c1
CHEMBL350662,CS(=O)(=O)c1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1
CHEMBL307233,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1
CHEMBL70478,COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1
CHEMBL30084,CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O
CHEMBL229955,COc1ccc2c(c1)CCC(c1ccc(OC)c(OC)c1)=C2
CHEMBL364804,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL44926,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1
CHEMBL277836,CN(C)c1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL145646,CCCCCCCOc1ccccc1OC(C)=O
CHEMBL109017,Cc1csc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1
CHEMBL300597,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl
CHEMBL558340,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1
CHEMBL237398,Cc1c(CC(=O)NCCCO)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1
CHEMBL42120,O=S(=O)(c1ccccc1)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1
CHEMBL298079,COc1ccc(-c2ccc(C)n2-c2ccc(C(C)=O)cc2)cc1
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1
CHEMBL345108,Cc1nn(-c2ccccc2)c2c1c(O)nc1ccc([N+](=O)[O-])cc12
CHEMBL94938,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2cccnc2)cc1
CHEMBL2159927,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc(Cl)c3)C2)cc1C
CHEMBL270036,NS(=O)(=O)c1ccc(-c2nc(NCc3cccnc3)cc(C(F)(F)F)n2)cc1
CHEMBL46171,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OCc2ccc(Cl)cc2)cc1
CHEMBL270351,NS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1
CHEMBL259680,CS(=O)(=O)c1ccc(-c2nc(NCc3cccnc3)cc(C(F)(F)F)n2)cc1
CHEMBL407712,NS(=O)(=O)c1ccc(-c2nc(NCc3ccccn3)cc(C(F)(F)F)n2)cc1
CHEMBL405123,CS(=O)(=O)c1ccc(-c2nc(NCc3nccs3)cc(C(F)(F)F)n2)cc1
CHEMBL3234235,CCOC(=O)/C(=C/c1ccc(Br)cc1)CSc1nc(C)cc(C)n1
CHEMBL3234226,COC(=O)/C(=C/c1ccc2ccccc2c1)CSc1nc2ccccc2o1
CHEMBL200812,C[C@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@@H](C)O1
CHEMBL76084,Cc1cccc(Cl)c1Nc1ccccc1CC(=O)O
CHEMBL319359,COc1ccc2c(c1)c(CC(=O)NOCc1ccc([N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL274990,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1
CHEMBL256847,Cc1c(Cl)nc(-c2ccc(S(C)(=O)=O)cc2)nc1NCc1ccc(F)cc1
CHEMBL271348,CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(OC3CCCC3)n2)cc1
CHEMBL271614,CC(C)Nc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1
CHEMBL346094,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3ncnn23)cc1
CHEMBL91832,CC1(C)C(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL95246,COc1ccc(-c2sccc2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL150006,CS(=O)(=O)c1ccc(-c2nc3sccn3c2-c2ccccc2)cc1
CHEMBL148976,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nc3sccn23)cc1
CHEMBL313584,CS(=O)(=O)c1ccc([C@H]2COC(=O)[C@@H]2c2ccccc2)cc1
CHEMBL12532,CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
CHEMBL185407,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl
CHEMBL279268,CC1(O)OC(=O)C(c2ccc(F)c(Cl)c2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL148976,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nc3sccn23)cc1
CHEMBL277118,CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(O)OC2=O)cc1
CHEMBL1632399,CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1
CHEMBL1632397,CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(F)cc1
CHEMBL355677,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccccn2)cc1
CHEMBL70588,Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1
CHEMBL282839,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
CHEMBL117295,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl
CHEMBL42996,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL1916952,O=C(NS(=O)(=O)c1ccccc1)c1cncc(C(=O)NS(=O)(=O)c2ccccc2)c1
CHEMBL1916954,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1
CHEMBL71022,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2)cc1
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL347720,CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCC2)OCO3)cc1
CHEMBL146742,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1
